0.908898914,0.912820513,0.90346911,0.906184042
0.909502262,0.911010588,0.886877828,0.887179487
0.875716471,0.899245822,0.868174992,0.897737557
0.895625973,0.905580694,0.891704344,0.901960784
0.90015083,0.904977376,0.89668175,0.903167451
0.901357436,0.914932127,0.901357436,0.913122172
0.919457014,0.925791885,0.913514359,0.924886878
0.925791885,0.929713424,0.907088989,0.912518854
0.91040724,0.915535445,0.902564103,0.905580694
0.909803922,0.91372552,0.887631946,0.888989412
0.889894419,0.898642564,0.885369532,0.894117617
0.892307692,0.904374057,0.886425339,0.898340905
0.898944163,0.9067873,0.896832579,0.902262443
0.898039216,0.905128175,0.892307692,0.904072368
0.901357436,0.901357436,0.871794872,0.878431403
0.875113122,0.884464555,0.866666667,0.867571644
0.872699849,0.880543017,0.86877825,0.874811463
0.872096531,0.876319729,0.863650045,0.866364977
0.870588265,0.88627448,0.867269985,0.8826546
0.886576139,0.906485641,0.886576139,0.901960784
0.900452489,0.901659095,0.88627448,0.891704344
0.907088989,0.914328778,0.898340905,0.901659095
0.907993967,0.918250407,0.903770709,0.917043741
0.916440392,0.916892911,0.9067873,0.908295656
0.907692308,0.911010588,0.897134238,0.89984917
0.901960784,0.91040724,0.895625973,0.900452489
0.905279035,0.916289593,0.900452489,0.909200573
0.91040724,0.925791885,0.904675716,0.922473605
0.919457014,0.931825008,0.913122172,0.920060332
0.922775264,0.927903469,0.912820513,0.916138793
0.915233786,0.981146365,0.913423861,0.978280543
0.977978824,0.977978824,0.942986425,0.946003047
0.952337858,0.957616923,0.942383107,0.94841632
0.949321237,0.953242836,0.942383107,0.94811463
0.942383107,0.957767722,0.916138793,0.956561056
0.952036169,0.95867273,0.9414781,0.949622926
0.957164404,0.970437345,0.946304706,0.947812971
0.94811463,0.959275988,0.932126697,0.939969834
0.933936621,0.938853665,0.9173454,0.9173454
0.911915535,0.929713424,0.90199092,0.924886878
0.927903469,0.941628959,0.926395143,0.93453997
0.939668175,0.941447964,0.918552066,0.923076923
0.925791885,0.940271493,0.925791885,0.937254902
0.938763228,0.949924585,0.938763228,0.945399698
0.948717979,0.952337858,0.933031674,0.938763228
0.937254902,0.942081448,0.930165882,0.940573152
0.935143288,0.939064827,0.917647059,0.925791885
0.925490196,0.928506817,0.908898914,0.917647059
0.92398187,0.942081448,0.919155324,0.9414781
0.945399698,0.958371041,0.939969834,0.940874842
0.940874842,0.943589774,0.923680271,0.924283529
0.921870256,0.927903469,0.907692308,0.921568597
0.921568597,0.939064827,0.920060332,0.93453997
0.933936621,0.947812971,0.93092009,0.944494691
0.946606305,0.953544525,0.93092009,0.939969834
0.941176501,0.946304706,0.929411735,0.929411735
0.930618401,0.939668175,0.92066365,0.922171946
0.922775264,0.928205128,0.907088989,0.917948718
0.908597315,0.915535445,0.889291101,0.894720965
0.886877828,0.898642564,0.878431403,0.885369532
0.887782805,0.912820513,0.887782805,0.909502262
0.905882383,0.907390649,0.898944163,0.905279035
0.907390649,0.907390649,0.887481146,0.889894419
0.88959276,0.893815958,0.880844676,0.890196078
0.892006033,0.903167451,0.885972881,0.896229231
0.894419306,0.907993967,0.891101086,0.892609351
0.895927632,0.895927632,0.87933635,0.879638009
0.885671222,0.894268477,0.881146275,0.888687753
0.88959276,0.891402685,0.866968326,0.869984917
0.874509804,0.887481146,0.873001538,0.880844676
0.883257949,0.88959276,0.873001538,0.881749623
0.877526395,0.885369532,0.860784314,0.862443439
0.832880875,0.842533937,0.815987903,0.837104072
0.840724012,0.867571644,0.833182534,0.86546006
0.865761719,0.891704344,0.863800905,0.889894419
0.890497738,0.904675716,0.880844676,0.881749623
0.887179487,0.89653089,0.881146275,0.881146275
0.881146275,0.886877828,0.861840121,0.885972881
0.886877828,0.891402685,0.884162866,0.885972881
0.88627448,0.901055837,0.884162866,0.897134238
0.893514359,0.908295656,0.88959276,0.901659095
0.903770709,0.936349955,0.903770709,0.936349955
0.936048296,0.939064827,0.921568597,0.935746606
0.932126697,0.93453997,0.925188537,0.926395143
0.926696802,0.933635023,0.915837134,0.920060332
0.928205128,0.935143288,0.922473605,0.92398187
0.926093544,0.927300151,0.911613846,0.913423861
0.918250407,0.934841629,0.911312187,0.920965339
0.920060332,0.936953213,0.918552066,0.935143288
0.936651554,0.939064827,0.930316742,0.936349955
0.94479638,0.945248839,0.929110075,0.933333363
0.931825008,0.934238281,0.920965339,0.928808477
0.927903469,0.933936621,0.912217195,0.915837134
0.931825008,0.931825008,0.893815958,0.925490196
0.924283529,0.933936621,0.884464555,0.894419306
0.893514359,0.896832579,0.872096531,0.876621388
0.873303198,0.874660664,0.850980362,0.852790347
0.845550558,0.847963831,0.826847662,0.828657587
0.825037707,0.831372519,0.811764706,0.819306184
0.828054329,0.829260935,0.817797919,0.819607843
0.822021116,0.824434389,0.808295626,0.814177979
0.814781297,0.831674208,0.808748084,0.829864253
0.828355928,0.835595807,0.82413273,0.825339397
0.822624434,0.82745098,0.819004525,0.826847662
0.826244314,0.831674208,0.822021116,0.825339397
0.826244314,0.838612338,0.819909502,0.837405732
0.833182534,0.846455475,0.830769261,0.839517345
0.841930618,0.841930618,0.831674208,0.83800908
0.842533937,0.844645551,0.830467602,0.834992459
0.83800908,0.840422353,0.826244314,0.831674208
0.823227783,0.831221719,0.821719457,0.830165913
0.821116109,0.829260935,0.812368024,0.822322775
0.823227783,0.856410226,0.823227783,0.850980362
0.854600302,0.86214178,0.848567089,0.857013575
0.857918582,0.863046787,0.83438914,0.837405732
0.839819005,0.839819005,0.821417798,0.821719457
0.823227783,0.825339397,0.814781297,0.822322775
0.823227783,0.828054329,0.820211192,0.825942655
0.83438914,0.854600302,0.834087481,0.853393695
0.855806968,0.861236772,0.85158371,0.85520362
0.853695294,0.854600302,0.845248869,0.850980362
0.850377104,0.861236772,0.844645551,0.84826549
0.847662142,0.853092036,0.844042232,0.847662142
0.850377104,0.853393695,0.844494751,0.846153816
0.849773756,0.85520362,0.844343891,0.845550558
0.847058824,0.853092036,0.843438884,0.850678763
0.850377104,0.856410226,0.845852217,0.847360483
0.846153816,0.85158371,0.844042232,0.846455475
0.844645551,0.848567089,0.842232278,0.845550558
0.847662142,0.849170437,0.842835626,0.844042232
0.846455475,0.852790347,0.834690799,0.850980362
0.849472097,0.874208145,0.849170437,0.872096531
0.868476652,0.875414781,0.862503741,0.872699849
0.874208145,0.886576139,0.871945732,0.884162866
0.888084495,0.908898914,0.882051282,0.905279035
0.90346911,0.91372552,0.900754178,0.904374057
0.908597315,0.910708929,0.885369532,0.887179487
0.881447934,0.896832579,0.880543017,0.895625973
0.898944163,0.90346911,0.892006033,0.892006033
0.899245822,0.900754178,0.877224736,0.879034661
0.87933635,0.881749623,0.867571644,0.873001538
0.870889925,0.884917014,0.868476652,0.884464555
0.893514359,0.905580694,0.884464555,0.902564103
0.907088989,0.909803922,0.898733002,0.909803922
0.907390649,0.916742051,0.888687753,0.889291101
0.890799427,0.897435897,0.888084495,0.888989412
0.887179487,0.890196078,0.879939668,0.882352941
0.889291101,0.898642564,0.883861207,0.885671222
0.890196078,0.890196078,0.874509804,0.877526395
0.881749623,0.890196078,0.874811463,0.877224736
0.875716471,0.882503741,0.851282021,0.874811463
0.874811463,0.87933635,0.869381599,0.878431403
0.879939668,0.887782805,0.87601813,0.885671222
0.886877828,0.899095023,0.884162866,0.894117617
0.896229231,0.901960784,0.892006033,0.897435897
0.904374057,0.910708929,0.898340905,0.908898914
0.910105581,0.927300151,0.906485641,0.918552066
0.935143288,0.939668175,0.878733002,0.896832579
0.897435897,0.909049774,0.888687753,0.907390649
0.907993967,0.937405762,0.907390649,0.93453997
0.933031674,0.935746606,0.920965339,0.934238281
0.930618401,0.935746606,0.904977376,0.91372552
0.912518854,0.93800902,0.912518854,0.934238281
0.928205128,0.928205128,0.90346911,0.908898914
0.913122172,0.917647059,0.902564103,0.90346911
0.89984917,0.907239849,0.871191523,0.87239819
0.877526395,0.897134238,0.875414781,0.88627448
0.881749623,0.881749623,0.871191523,0.87239819
0.876319729,0.876319729,0.860331825,0.863650045
0.865761719,0.889441961,0.865761719,0.888386154
0.889894419,0.892911011,0.878733002,0.880844676
0.880844676,0.888687753,0.87933635,0.887782805
0.88627448,0.891704344,0.874509804,0.8826546
0.884464555,0.89984917,0.877224736,0.898642564
0.898340905,0.902262443,0.882051282,0.882051282
0.887481146,0.892307692,0.879638009,0.888687753
0.888989412,0.893514359,0.874509804,0.892609351
0.90346911,0.921870256,0.897134238,0.898039216
0.900754178,0.903167451,0.884162866,0.887179487
0.880844676,0.890497738,0.863046787,0.865158371
0.864253394,0.883257949,0.863650045,0.882352941
0.891704344,0.892609351,0.873604796,0.875414781
0.878733002,0.897737557,0.878733002,0.881749623
0.886877828,0.89638009,0.87601813,0.877224736
0.878129744,0.88627448,0.873906456,0.875716471
0.880543017,0.886877828,0.868174992,0.868476652
0.877526395,0.933031674,0.877224736,0.930618401
0.93453997,0.946907964,0.932730015,0.935143288
0.933635023,0.959275988,0.93092009,0.954147783
0.956862715,0.963800935,0.938763228,0.938763228
0.939668175,0.942081448,0.926395143,0.933936621
0.936651554,0.936651554,0.917948718,0.923378612
0.92398187,0.935143288,0.92066365,0.933635023
0.934841629,0.935384585,0.92760181,0.932730015
